"long","lat","group","order","region","subregion","long.new","X","Y"
7.75599206,45.82449006,219,8145,"127 1",NA,-172.24400794,-14511574.0499013,4891679.27847082
7.27385095,45.77694774,219,8146,"127 1",NA,-172.72614905,-14556402.9830144,4886690.5702528
6.84359297,45.99114655,219,8147,"127 1",NA,-173.15640703,-14573627.2556159,4909161.65957371
6.50009972,46.42967276,219,8148,"127 1",NA,-173.49990028,-14563255.3381385,4955123.76743373
6.02260949,46.27298981,219,8149,"127 1",NA,-173.97739051,-14617446.861436,4938708.45261775
6.03738895,46.72577871,219,8150,"127 1",NA,-173.96261105,-14575303.0489396,4986125.3115894
6.76871382,47.28770824,219,8151,"127 1",NA,-173.23128618,-14462911.6205826,5044880.65436885
6.73657108,47.54180126,219,8152,"127 1",NA,-173.26342892,-14442245.5525679,5071414.23446563
7.19220218,47.44976553,219,8153,"127 1",NA,-172.80779782,-14412719.5701718,5061805.96105973
7.46675907,47.62058198,219,8154,"127 1",NA,-172.53324093,-14374141.1522725,5079636.41893689
8.31730147,47.61357982,219,8155,"127 1",NA,-171.68269853,-14303921.4582993,5078905.70407758
8.52261193,47.83082754,219,8156,"127 1",NA,-171.47738807,-14266897.2045938,5101568.80782954
9.59422611,47.52505809,219,8157,"127 1",NA,-170.40577389,-14205565.6716227,5069666.50936114
6.04307336,50.12805166,220,8159,"128 1",NA,-173.95692664,-14250997.6302366,5340139.03914905
6.24275109,49.90222565,220,8160,"128 1",NA,-173.75724891,-14257241.9051247,5316778.98587751
6.18632043,49.4638028,220,8161,"128 1",NA,-173.81367957,-14305237.1476273,5271367.56437457
5.89775923,49.44266714,220,8162,"128 1",NA,-174.10224077,-14331063.2135641,5269176.38836997
5.67405195,49.52948355,220,8163,"128 1",NA,-174.32594805,-14340925.730054,5278175.67607395
5.78241743,50.09032787,220,8164,"128 1",NA,-174.21758257,-14276150.2333081,5336238.29570159
6.04307336,50.12805166,220,8165,"128 1",NA,-173.95692664,-14250997.6302366,5340139.03914905
6.15665816,50.80372102,221,8167,"129 1",NA,-173.84334184,-14172920.0843606,5409902.50203433
6.04307336,50.12805166,221,8168,"129 1",NA,-173.95692664,-14250997.6302366,5340139.03914905
5.78241743,50.09032787,221,8169,"129 1",NA,-174.21758257,-14276150.2333081,5336238.29570159
5.67405195,49.52948355,221,8170,"129 1",NA,-174.32594805,-14340925.730054,5278175.67607395
4.79922163,49.98537303,221,8171,"129 1",NA,-175.20077837,-14367318.2417554,5325382.42318055
4.28602298,49.90749665,221,8172,"129 1",NA,-175.71397702,-14417265.2925323,5317324.47257887
3.58818444,50.37899242,221,8173,"129 1",NA,-176.41181556,-14426383.8654636,5366071.72271902
3.12325158,50.78036327,221,8174,"129 1",NA,-176.87674842,-14422670.9992149,5407494.08448773
2.65842207,50.79684805,221,8175,"129 1",NA,-177.34157793,-14458842.6217461,5409193.85492891
2.51357303,51.14850617,221,8176,"129 1",NA,-177.48642697,-14433469.5284494,5445425.29552449
3.31497114,51.34578095,221,8177,"129 1",NA,-176.68502886,-14347347.706627,5465726.41030768
3.31501148,51.34577662,221,8178,"129 1",NA,-176.68498852,-14347344.8921942,5465725.96490961
3.31497114,51.34575511,221,8179,"129 1",NA,-176.68502886,-14347350.4594801,5465723.75232
4.04707116,51.26725861,221,8180,"129 1",NA,-175.95292884,-14296219.3759845,5457647.94921037
4.97399133,51.47502371,221,8181,"129 1",NA,-175.02600867,-14198963.1780651,5479016.95281357
5.60697595,51.03729849,221,8182,"129 1",NA,-174.39302405,-14193508.722362,5433973.46469464
6.15665816,50.80372102,221,8183,"129 1",NA,-173.84334184,-14172920.0843606,5409902.50203433
6.9051396,53.48216218,222,8185,"130 1",NA,-173.0948604,-13825872.4028686,5684403.5519156
7.09205326,53.14404328,222,8186,"130 1",NA,-172.90794674,-13848163.9105899,5649942.72419146
6.8428695,52.22844025,222,8187,"130 1",NA,-173.1571305,-13967472.5557133,5556340.0550862
6.5893966,51.85202912,222,8188,"130 1",NA,-173.4106034,-14028106.417971,5517742.1215526
5.98865807,51.85161571,222,8189,"130 1",NA,-174.01134193,-14076747.4039246,5517699.69305636
6.15665816,50.80372102,222,8190,"130 1",NA,-173.84334184,-14172920.0843606,5409902.50203433
5.60697595,51.03729849,222,8191,"130 1",NA,-174.39302405,-14193508.722362,5433973.46469464
4.97399133,51.47502371,222,8192,"130 1",NA,-175.02600867,-14198963.1780651,5479016.95281357
4.04707116,51.26725861,222,8193,"130 1",NA,-175.95292884,-14296219.3759845,5457647.94921037
3.31497114,51.34575511,222,8194,"130 1",NA,-176.68502886,-14347350.4594801,5465723.75232
3.31501148,51.34577662,222,8195,"130 1",NA,-176.68498852,-14347344.8921942,5465725.96490961
3.83028853,51.62054454,222,8196,"130 1",NA,-176.16971147,-14276190.8488922,5493972.30288941
4.70599735,53.09179841,222,8197,"130 1",NA,-175.29400265,-14045065.7471086,5644612.82094839
6.07418257,53.51040335,222,8198,"130 1",NA,-173.92581743,-13889103.9048549,5687279.24137117
6.9051396,53.48216218,222,8199,"130 1",NA,-173.0948604,-13825872.4028686,5684403.5519156
-9.03481767,41.88057058,223,8201,"131 1",NA,170.96518233,14738379.0170014,4475849.63792809
-8.67194577,42.13468944,223,8202,"131 1",NA,171.32805423,14748933.8642009,4502753.19628521
-8.26385698,42.28046865,223,8203,"131 1",NA,171.73614302,14772075.5031373,4518180.6029601
-8.01317461,41.79088614,223,8204,"131 1",NA,171.98682539,14833756.55272,4466351.49526911
-7.42251299,41.79207469,223,8205,"131 1",NA,172.57748701,14884603.7431663,4466477.3811307
-7.25130897,41.91834606,223,8206,"131 1",NA,172.74869103,14889033.2114331,4479849.792479
-6.66860552,41.88338695,223,8207,"131 1",NA,173.33139448,14942131.3196063,4476147.88182267
-6.38908769,41.3818155,223,8208,"131 1",NA,173.61091231,15007198.1587445,4423007.29166432
-6.85112667,41.11108267,223,8209,"131 1",NA,173.14887333,14989029.1005998,4394302.46953675
-6.86401994,40.33087189,223,8210,"131 1",NA,173.13598006,15049426.7531837,4311500.32875303
-7.02641313,40.18452424,223,8211,"131 1",NA,172.97358687,15046624.3344704,4295956.14192679
-7.06659156,39.71189159,223,8212,"131 1",NA,172.93340844,15079166.2733077,4245728.14370034
-7.49863237,39.62957103,223,8213,"131 1",NA,172.50136763,15047677.9691014,4236976.12329519
-7.09803667,39.03007274,223,8214,"131 1",NA,172.90196333,15127093.1657424,4173206.11264389
-7.37409217,38.37305858,223,8215,"131 1",NA,172.62590783,15150296.8116326,4103254.40226688
-7.02928118,38.07576407,223,8216,"131 1",NA,172.97071882,15201599.6060069,4071581.51926776
-7.16650794,37.80389435,223,8217,"131 1",NA,172.83349206,15208539.3387889,4042607.01304712
-7.53710548,37.42890432,223,8218,"131 1",NA,172.46289452,15201734.8256153,4002627.16886104
-7.45372555,37.09778758,223,8219,"131 1",NA,172.54627445,15231560.2928631,3967311.0256877
-7.85561317,36.83826854,223,8220,"131 1",NA,172.14438683,15213454.1122584,3939622.78164981
-8.38281613,36.97888011,223,8221,"131 1",NA,171.61718387,15157501.0518142,3954625.61933019
-8.89885698,36.86880931,223,8222,"131 1",NA,171.10114302,15119233.5532868,3942881.57010685
-8.74610145,37.65134553,223,8223,"131 1",NA,171.25389855,15080014.3092601,4026344.9912877
-8.83999752,38.26624339,223,8224,"131 1",NA,171.16000248,15029153.979422,4091876.01637442
-9.28746375,38.35848583,223,8225,"131 1",NA,170.71253625,14983396.1101278,4101702.1473079
-9.5265706,38.7374291,223,8226,"131 1",NA,170.4734294,14935614.2369985,4142056.46382172
-9.4469889,39.39206615,223,8227,"131 1",NA,170.5530111,14895234.8912044,4211719.13662364
-9.04830522,39.75509309,223,8228,"131 1",NA,170.95169478,14903142.845388,4250320.70908905
-8.97735348,40.15930614,223,8229,"131 1",NA,171.02264652,14878836.3403552,4293277.23335671
-8.76868405,40.76063894,223,8230,"131 1",NA,171.23131595,14850586.2188287,4357124.8797309
-8.79085324,41.18433401,223,8231,"131 1",NA,171.20914676,14815308.212938,4402070.47832804
-8.99078935,41.54345938,223,8232,"131 1",NA,171.00921065,14769369.292236,4440138.80254521
-9.03481767,41.88057058,223,8233,"131 1",NA,170.96518233,14738379.0170014,4475849.63792809
-7.45372555,37.09778758,224,8235,"132 1","1",172.54627445,15231560.2928631,3967311.0256877
-7.53710548,37.42890432,224,8236,"132 1","1",172.46289452,15201734.8256153,4002627.16886104
-7.16650794,37.80389435,224,8237,"132 1","1",172.83349206,15208539.3387889,4042607.01304712
-7.02928118,38.07576407,224,8238,"132 1","1",172.97071882,15201599.6060069,4071581.51926776
-7.37409217,38.37305858,224,8239,"132 1","1",172.62590783,15150296.8116326,4103254.40226688
-7.09803667,39.03007274,224,8240,"132 1","1",172.90196333,15127093.1657424,4173206.11264389
-7.49863237,39.62957103,224,8241,"132 1","1",172.50136763,15047677.9691014,4236976.12329519
-7.06659156,39.71189159,224,8242,"132 1","1",172.93340844,15079166.2733077,4245728.14370034
-7.02641313,40.18452424,224,8243,"132 1","1",172.97358687,15046624.3344704,4295956.14192679
-6.86401994,40.33087189,224,8244,"132 1","1",173.13598006,15049426.7531837,4311500.32875303
-6.85112667,41.11108267,224,8245,"132 1","1",173.14887333,14989029.1005998,4394302.46953675
-6.38908769,41.3818155,224,8246,"132 1","1",173.61091231,15007198.1587445,4423007.29166432
-6.66860552,41.88338695,224,8247,"132 1","1",173.33139448,14942131.3196063,4476147.88182267
-7.25130897,41.91834606,224,8248,"132 1","1",172.74869103,14889033.2114331,4479849.792479
-7.42251299,41.79207469,224,8249,"132 1","1",172.57748701,14884603.7431663,4466477.3811307
-8.01317461,41.79088614,224,8250,"132 1","1",171.98682539,14833756.55272,4466351.49526911
-8.26385698,42.28046865,224,8251,"132 1","1",171.73614302,14772075.5031373,4518180.6029601
-8.67194577,42.13468944,224,8252,"132 1","1",171.32805423,14748933.8642009,4502753.19628521
-9.03481767,41.88057058,224,8253,"132 1","1",170.96518233,14738379.0170014,4475849.63792809
-8.98443315,42.59277517,224,8254,"132 1","1",171.01556685,14684353.8810957,4551215.52461763
-9.39288367,43.02662466,224,8255,"132 1","1",170.60711633,14613262.0831208,4597070.75471319
-7.97818966,43.74833771,224,8256,"132 1","1",172.02181034,14673214.22957,4673254.56225213
-6.75449175,43.56790945,224,8257,"132 1","1",173.24550825,14793096.0601533,4654220.2342603
-5.41188636,43.57423981,224,8258,"132 1","1",174.58811364,14907191.3531122,4654888.19026552
-4.34784278,43.40344921,224,8259,"132 1","1",175.65215722,15012871.7409005,4636863.6424172
-3.5175317,43.45590078,224,8260,"132 1","1",176.4824683,15079268.4097986,4642399.90900009
-1.90135128,43.42280203,224,8261,"132 1","1",178.09864872,15220270.9046653,4638906.40993272
-1.50277096,43.03401439,224,8262,"132 1","1",178.49722904,15288440.1440472,4597851.43219305
-1e-06,42.66300461,224,8263,"132 1","1",179.999999,15449683.872571,4558641.22819899
-1e-06,39.89860536,224,8264,"132 1","1",179.999999,15680623.6787005,4265574.58102281
-9.5e-07,39.89860505,224,8265,"132 1","1",179.99999905,15680623.7076035,4265574.54807686
-8.1e-07,39.89860477,224,8266,"132 1","1",179.99999919,15680623.7419713,4265574.51831923
-5.9e-07,39.89860455,224,8267,"132 1","1",179.99999941,15680623.7785572,4265574.49493823
-4.2e-07,39.89860447,224,8268,"132 1","1",179.99999958,15680623.7997015,4265574.48643605
-0.27871131,39.30997814,224,8269,"132 1","1",179.72128869,15702280.6941724,4202987.50027304
-5.6e-07,38.90158767,224,8270,"132 1","1",179.99999944,15757862.2643012,4159531.46833451
-5.9e-07,38.90158766,224,8271,"132 1","1",179.99999941,15757862.2624329,4159531.46727011
-8.1e-07,38.90158744,224,8272,"132 1","1",179.99999919,15757862.259849,4159531.44385339
-9.5e-07,38.90158716,224,8273,"132 1","1",179.99999905,15757862.2688164,4159531.41405029
-1e-06,38.90158685,224,8274,"132 1","1",179.999999,15757862.2879368,4159531.38105401
-1e-06,38.6526724,224,8275,"132 1","1",179.999999,15776629.217912,4133032.37873839
-9.5e-07,38.65267209,224,8276,"132 1","1",179.99999905,15776629.2455427,4133032.34573062
-8.1e-07,38.65267181,224,8277,"132 1","1",179.99999919,15776629.2788119,4133032.31591715
-7.9e-07,38.65267179,224,8278,"132 1","1",179.99999921,15776629.2820647,4133032.31378761
-0.46712358,38.29236583,224,8279,"132 1","1",179.53287642,15762432.8488624,4094658.83005919
-0.68338945,37.64235383,224,8280,"132 1","1",179.31661055,15790632.463763,4025386.36691645
-1.43838213,37.44306367,224,8281,"132 1","1",178.56161787,15738305.0224938,4004137.08861272
-2.1464526,36.67414419,224,8282,"132 1","1",177.8535474,15729263.8911152,3922108.57591769
-3.41578081,36.65889964,224,8283,"132 1","1",176.58421919,15618039.7159565,3920481.6437058
-4.36890093,36.67783906,224,8284,"132 1","1",175.63109907,15532462.3926966,3922502.89709973
-4.99521929,36.32470816,224,8285,"132 1","1",175.00478071,15500671.0270861,3884810.22589181
-5.3771598,35.94685008,224,8286,"132 1","1",174.6228402,15491692.9907017,3844465.32017251
-5.86643226,36.0298166,224,8287,"132 1","1",174.13356774,15442875.507363,3853324.95711727
-6.23669389,36.36767711,224,8288,"132 1","1",173.76330611,15387875.7363303,3889397.31132402
-6.5201908,36.94291332,224,8289,"132 1","1",173.4798092,15324436.4232011,3950788.27073341
-7.45372555,37.09778758,224,8290,"132 1","1",172.54627445,15231560.2928631,3967311.0256877
1e-06,42.66300412,225,8292,"132 1","2",-179.999999,-15449683.9153353,4558641.17639273
0.33804691,42.57954601,225,8293,"132 1","2",-179.66195309,-15427931.0997464,4549816.61740862
0.70159061,42.79573436,225,8294,"132 1","2",-179.29840939,-15377907.0507889,4572672.37426233
1.82679325,42.34338471,225,8295,"132 1","2",-178.17320675,-15320382.5426753,4524837.41140535
2.98599898,42.47301504,225,8296,"132 1","2",-177.01400102,-15209656.6179489,4538550.16717
3.03948408,41.89212027,225,8297,"132 1","2",-176.96051592,-15254248.7079215,4477072.69977164
2.09184167,41.22608857,225,8298,"132 1","2",-177.90815833,-15391551.4964187,4406497.90689076
0.81052453,41.01473196,225,8299,"132 1","2",-179.18947547,-15519913.2652627,4384083.26343456
0.72133101,40.67831839,225,8300,"132 1","2",-179.27866899,-15555240.0233351,4348388.31139913
0.10669152,40.12393362,225,8301,"132 1","2",-179.89330848,-15653406.6241582,4289519.43284561
1e-06,39.89860748,225,8302,"132 1","2",-179.999999,-15680623.5108286,4265574.80633059
1e-06,42.66300412,225,8303,"132 1","2",-179.999999,-15449683.9153353,4558641.17639273
1e-06,38.90158538,226,8305,"132 1","3",-179.999999,-15757862.3993606,4159531.22458774
0.11129072,38.73851431,226,8306,"132 1","3",-179.88870928,-15760429.4164764,4142171.99977195
1e-06,38.65267318,226,8307,"132 1","3",-179.999999,-15776629.1594164,4133032.4617902
1e-06,38.90158538,226,8308,"132 1","3",-179.999999,-15757862.3993606,4159531.22458774
-6.19788489,53.86756501,227,8310,"133 1",NA,173.80211511,13839356.5804943,5723612.19931973
-6.0329854,53.15316417,227,8311,"133 1",NA,173.9670146,13931978.258842,5650873.07635934
-6.78885657,52.26011791,227,8312,"133 1",NA,173.21114343,13968431.5960276,5559585.28103497
-8.56161658,51.66930126,227,8313,"133 1",NA,171.43838342,13887693.4074231,5498980.91248043
-9.97708574,51.82045482,227,8314,"133 1",NA,170.02291426,13757343.9086678,5514501.40423222
-9.16628252,52.86462881,227,8315,"133 1",NA,170.83371748,13712199.7789505,5621421.6584061
-9.68852454,53.88136262,227,8316,"133 1",NA,170.31147546,13559891.5543286,5725014.46085489
-8.32798743,54.66451895,227,8317,"133 1",NA,171.67201257,13580769.6098827,5804442.15981247
-7.57216793,55.13162222,227,8318,"133 1",NA,172.42783207,13587524.5954319,5851659.97327715
-7.36603065,54.59584097,227,8319,"133 1",NA,172.63396935,13664636.4525465,5797489.98003863
-7.57216793,54.05995637,227,8320,"133 1",NA,172.42783207,13708489.4878807,5743156.08538196
-6.95373023,54.0737023,227,8321,"133 1",NA,173.04626977,13756116.4532974,5744551.70797087
-6.19788489,53.86756501,227,8322,"133 1",NA,173.80211511,13839356.5804943,5723612.19931973
165.77998986,-21.08000498,228,8324,"134 1",NA,-14.22001014,-1317101.98284918,-2254549.25669748
166.59999149,-21.70001881,228,8325,"134 1",NA,-13.40000851,-1239800.26726641,-2320862.3423712
167.12001143,-22.15999074,228,8326,"134 1",NA,-12.87998857,-1190703.9064372,-2370058.10412226
166.74003462,-22.39997609,228,8327,"134 1",NA,-13.25996538,-1225294.82712948,-2395725.3572788
166.18973229,-22.12970835,228,8328,"134 1",NA,-13.81026771,-1276774.56798407,-2366819.29347812
165.47437544,-21.67960662,228,8329,"134 1",NA,-14.52562456,-1343993.61222675,-2318679.17588725
164.8298153,-21.14981984,228,8330,"134 1",NA,-15.1701847,-1404939.45020578,-2262016.25511849
164.16799523,-20.4447466,228,8331,"134 1",NA,-15.83200477,-1468017.55363742,-2186605.69384638
164.02960575,-20.10564585,228,8332,"134 1",NA,-15.97039425,-1481708.39994511,-2150337.53679537
164.45996708,-20.1200119,228,8333,"134 1",NA,-15.54003292,-1441744.80083475,-2151874.04001362
165.02003625,-20.45999114,228,8334,"134 1",NA,-14.97996375,-1388976.03475797,-2188236.15952693
165.46000939,-20.80002207,228,8335,"134 1",NA,-14.53999061,-1347392.70771323,-2224603.88744548
165.77998986,-21.08000498,228,8336,"134 1",NA,-14.22001014,-1317101.98284918,-2254549.25669748
162.11902469,-10.48271901,229,8338,"135 1","1",-17.88097531,-1680871.78716196,-1121146.89501168
162.39864587,-10.82636728,229,8339,"135 1","1",-17.60135413,-1654077.2549995,-1157900.7510288
161.70003218,-10.82001108,229,8340,"135 1","1",-18.29996782,-1719739.04583039,-1157220.94295028
161.31979699,-10.20475148,229,8341,"135 1","1",-18.68020301,-1756424.86633328,-1091417.72680502
161.91738325,-10.44670053,229,8342,"135 1","1",-18.08261675,-1699880.50154065,-1117294.64824611
162.11902469,-10.48271901,229,8343,"135 1","1",-17.88097531,-1680871.78716196,-1121146.89501168
161.67998172,-9.59998219,230,8345,"135 1","2",-18.32001828,-1723418.99142655,-1026736.63532413
161.5293966,-9.78431203,230,8346,"135 1","2",-18.4706034,-1737326.43157893,-1046451.09126448
160.78825321,-8.91754323,230,8347,"135 1","2",-19.21174679,-1808256.468832,-953748.405560294
160.57999719,-8.32000864,230,8348,"135 1","2",-19.42000281,-1828641.72937898,-889840.894869941
160.92002811,-8.32000864,230,8349,"135 1","2",-19.07997189,-1796623.46781256,-889840.894869941
161.28000614,-9.12001149,230,8350,"135 1","2",-18.71999386,-1761704.04589106,-975402.792863806
161.67998172,-9.59998219,230,8351,"135 1","2",-18.32001828,-1723418.99142655,-1026736.63532413
160.85222863,-9.87293711,231,8353,"135 1","3",-19.14777137,-1800889.38296504,-1055929.7270505
160.46258833,-9.89520965,231,8354,"135 1","3",-19.53741167,-1837502.15794449,-1058311.82141823
159.84944746,-9.79402719,231,8355,"135 1","3",-20.15055254,-1895325.73924275,-1047490.14770772
159.64000288,-9.63997975,231,8356,"135 1","3",-20.35999712,-1915264.55264772,-1031014.45649284
159.70294478,-9.24294972,231,8357,"135 1","3",-20.29705522,-1909939.14605395,-988551.284982261
160.36295617,-9.40030446,231,8358,"135 1","3",-19.63704383,-1847607.14660251,-1005380.69396002
160.68851769,-9.61016245,231,8359,"135 1","3",-19.31148231,-1816674.19354562,-1027825.43502218
160.85222863,-9.87293711,231,8360,"135 1","3",-19.14777137,-1800889.38296504,-1055929.7270505
159.64000288,-8.02002695,232,8362,"135 1","4",-20.35999712,-1917546.74063794,-857757.264691647
159.8750273,-8.33732024,232,8363,"135 1","4",-20.1249727,-1895000.87914451,-891692.404581427
159.91740197,-8.53828989,232,8364,"135 1","4",-20.08259803,-1890743.65548214,-913186.505566262
159.1336772,-8.11418141,232,8365,"135 1","4",-20.8663228,-1965108.7116736,-867827.268422534
158.58611372,-7.7548235,232,8366,"135 1","4",-21.41388628,-2017157.96246254,-829393.238831257
158.21114953,-7.42187225,232,8367,"135 1","4",-21.78885047,-2052916.28371724,-793783.457492844
158.35997766,-7.320018,232,8368,"135 1","4",-21.64002234,-2039023.57765958,-782889.948820984
158.82000126,-7.56000335,232,8369,"135 1","4",-21.17999874,-1995376.66383194,-808556.845826192
159.64000288,-8.02002695,232,8370,"135 1","4",-20.35999712,-1917546.74063794,-857757.264691647
157.14000044,-7.02163828,233,8372,"135 1","5",-22.85999956,-2154368.07791618,-750977.663369468
157.53842573,-7.34781992,233,8373,"135 1","5",-22.46157427,-2116397.43123803,-785863.417807188
157.33941979,-7.40476735,233,8374,"135 1","5",-22.66058021,-2135072.40309392,-791954.055394127
156.90203047,-7.17687428,233,8375,"135 1","5",-23.09796953,-2176590.06374713,-767580.452122369
156.49135786,-6.76594329,233,8376,"135 1","5",-23.50864214,-2215832.90386385,-723630.593566847
156.54282759,-6.59933847,233,8377,"135 1","5",-23.45717241,-2211194.73581689,-705811.889002241
157.14000044,-7.02163828,233,8378,"135 1","5",-22.85999956,-2154368.07791618,-750977.663369468
176.8858236,-40.06597788,234,8380,"136 1","1",-3.11417640000002,-271059.987536205,-4283362.02075371
176.50801721,-40.60480804,234,8381,"136 1","1",-3.49198279000001,-303100.894122697,-4340585.67759631
176.01244022,-41.28962412,234,8382,"136 1","1",-3.98755977999997,-344862.151801321,-4413234.21052021
175.2395675,-41.68830779,234,8383,"136 1","1",-4.76043249999998,-410814.899278732,-4455485.75258114
175.06789839,-41.42589487,234,8384,"136 1","1",-4.93210161000002,-426237.039751235,-4427679.4818277
174.65097294,-41.28182098,234,8385,"136 1","1",-5.34902706000003,-462627.39304766,-4412406.93239445
175.22763024,-40.45923553,234,8386,"136 1","1",-4.77236976,-414551.3460334,-4325131.14738545
174.90015669,-39.9089332,234,8387,"136 1","1",-5.09984330999998,-444247.51417879,-4266672.18622112
173.82404667,-39.50885426,234,8388,"136 1","1",-6.17595332999997,-539065.366003947,-4224139.90271756
173.852262,-39.14660247,234,8389,"136 1","1",-6.147738,-537557.935645356,-4185606.14748837
174.57480187,-38.7976832,234,8390,"136 1","1",-5.42519813000001,-475178.653611388,-4148471.10029589
174.74347375,-38.02780771,234,8391,"136 1","1",-5.25652624999998,-462074.279755007,-4066471.2730481
174.69701664,-37.38112884,234,8392,"136 1","1",-5.30298335999998,-467531.486516402,-3997532.32930531
174.29202844,-36.71109222,234,8393,"136 1","1",-5.70797156000003,-504728.545737832,-3926051.6537483
174.31900353,-36.53482391,234,8394,"136 1","1",-5.68099646999997,-502727.438485152,-3907239.13993725
173.84099654,-36.12198089,234,8395,"136 1","1",-6.15900346000001,-545992.250270282,-3863166.0825023
173.05417118,-35.23712534,234,8396,"136 1","1",-6.94582881999997,-618020.568041692,-3768654.2856791
172.63600549,-34.52910654,234,8397,"136 1","1",-7.36399451,-657105.719730608,-3692992.48208126
173.00704227,-34.45066172,234,8398,"136 1","1",-6.99295773,-624192.142669635,-3684607.45427184
173.55129846,-35.00618336,234,8399,"136 1","1",-6.44870154,-574328.417023272,-3743977.74956964
174.3293905,-35.2654957,234,8400,"136 1","1",-5.67060950000001,-504496.404813327,-3771685.45774178
174.61200891,-36.15639739,234,8401,"136 1","1",-5.38799109000001,-477572.580837027,-3866840.81725101
175.33661584,-37.209098,234,8402,"136 1","1",-4.66338415999996,-411457.949795311,-3979184.5349108
175.35759647,-36.52619394,234,8403,"136 1","1",-4.64240353000002,-410834.728664239,-3906318.01334896
175.80888675,-36.79894215,234,8404,"136 1","1",-4.19111325,-370458.067251922,-3935426.39782589
175.95849003,-37.55538177,234,8405,"136 1","1",-4.04150996999999,-356035.789920387,-4016113.57771843
176.76319543,-37.88125335,234,8406,"136 1","1",-3.23680457,-284722.827699925,-4050852.52019404
177.4388131,-37.96124847,234,8407,"136 1","1",-2.5611869,-225209.898993598,-4059378.19528648
178.01035445,-37.57982472,234,8408,"136 1","1",-1.98964554999998,-175257.949865324,-4018719.73007308
178.51709354,-37.69537322,234,8409,"136 1","1",-1.48290645999998,-130553.400279819,-4031038.73311589
178.27473107,-38.5828126,234,8410,"136 1","1",-1.72526892999997,-151266.4098864,-4125593.5843017
177.97046024,-39.16634287,234,8411,"136 1","1",-2.02953976000003,-177445.807699839,-4187706.53106528
177.20699263,-39.14577565,234,8412,"136 1","1",-2.79300737,-244221.422264722,-4185518.17229283
176.9399805,-39.44973642,234,8413,"136 1","1",-3.06001950000001,-267170.571971398,-4217852.82251969
177.03294641,-39.87994272,234,8414,"136 1","1",-2.96705358999998,-258497.966239987,-4263591.13657306
176.8858236,-40.06597788,234,8415,"136 1","1",-3.11417640000002,-271059.987536205,-4283362.02075371
169.66781457,-43.55532562,235,8417,"136 1","2",-10.33218543,-882309.519412362,-4652892.40681696
170.52491988,-43.03168833,235,8418,"136 1","2",-9.47508012000003,-811559.489912613,-4597605.70026185
171.12508996,-42.51275359,235,8419,"136 1","2",-8.87491004000003,-762392.803286326,-4542753.11124122
171.56971398,-41.76742441,235,8420,"136 1","2",-8.43028602000004,-727200.422117,-4463866.474295
171.94870894,-41.5144166,235,8421,"136 1","2",-8.05129106000004,-695466.881072547,-4437061.15083499
172.097227,-40.95610442,235,8422,"136 1","2",-7.90277300000002,-684686.118625095,-4377864.18976234
172.79857954,-40.49396209,235,8423,"136 1","2",-7.20142046000001,-625437.762501465,-4328818.20816422
173.02037479,-40.91905242,235,8424,"136 1","2",-6.97962520999999,-604824.541017146,-4373933.45621825
173.24723433,-41.33199879,235,8425,"136 1","2",-6.75276567000003,-583876.435035795,-4417726.50225042
173.95840539,-40.92670053,235,8426,"136 1","2",-6.04159461,-523517.603259118,-4374744.84256636
174.2475867,-41.34915537,235,8427,"136 1","2",-5.7524133,-497335.196675342,-4419545.23106436
174.24851688,-41.77000823,235,8428,"136 1","2",-5.75148311999999,-496118.605701552,-4464140.15311632
173.87644657,-42.2331841,235,8429,"136 1","2",-6.12355343000002,-526863.119849711,-4513177.11410528
173.2227397,-42.97003834,235,8430,"136 1","2",-6.77726029999997,-580690.127774898,-4591092.35698488
172.71124637,-43.37228769,235,8431,"136 1","2",-7.28875362999997,-623076.889726773,-4633574.23274138
173.08011275,-43.8533436,235,8432,"136 1","2",-6.91988724999999,-589895.121890979,-4684328.5458883
172.30858361,-43.86569427,235,8433,"136 1","2",-7.69141638999997,-655617.870855249,-4685630.87752956
171.45292525,-44.24251881,235,8434,"136 1","2",-8.54707474999998,-726945.333163109,-4725347.44475316
171.18513797,-44.89710418,235,8435,"136 1","2",-8.81486202999997,-746814.929118374,-4794253.74724494
170.61669722,-45.90892872,235,8436,"136 1","2",-9.38330278000001,-790137.641012387,-4900537.9699419
169.83142215,-46.35577483,235,8437,"136 1","2",-10.16857785,-853920.63335507,-4947382.58779893
169.33233117,-46.64123545,235,8438,"136 1","2",-10.66766883,-894251.296338095,-4977276.6539797
168.41135379,-46.61994476,235,8439,"136 1","2",-11.58864621,-971583.624172427,-4975047.92380994
167.76374475,-46.29019744,235,8440,"136 1","2",-12.23625525,-1027971.92408014,-4940511.62379927
166.67688602,-46.21991749,235,8441,"136 1","2",-13.32311398,-1119763.1150293,-4933146.48811754
166.50914432,-45.85270477,235,8442,"136 1","2",-13.49085568,-1136410.67351335,-4894639.59252617
167.04642419,-45.11094126,235,8443,"136 1","2",-12.95357581,-1096052.73405775,-4816737.96984201
168.30376346,-44.12397308,235,8444,"136 1","2",-11.69623654,-995481.905251963,-4712856.77384482
168.94940881,-43.93581919,235,8445,"136 1","2",-11.05059119,-941568.512014808,-4693024.57530322
169.66781457,-43.55532562,235,8446,"136 1","2",-10.33218543,-882309.519412362,-4652892.40681696
